text,label
galatooma hubanooo maxansitani doktor gaaridha galatomi    ,0
diistiin hojigaari kenyas kikiki gotu keetiin midiyan sirridha akkanuma abdachuun,0
qubeema jijjiira ilaaluudhaani baatamu jarrreen jennuun afaanfajjeessuuni goommaa hiika xinqooqni,1
birraafi tulluuttibahuun marqaafi buhuufi buqqula irressa kadhatan kabajamus malkaafi arfaasaa,0
jibaat oltuu ilmeen qotaaru keenyattuu abbaairreenshee xiyyeeffatus camadee bofuma geeddarame,0
jawaar narsisaadha wora saluu iskaandar sareedha ajjeesuu mudate atu milkaa,1
qaalluudhaaf hinhiikkamne hingalleefi nigalayookaannihubatama teeleebirrin umne eedhaa waalit hingaggeeffamne alkan,0
wallaltuuniif orommoo harageeti gararralle fenna dhumuun galtuun jirtuuti liyu polisin,0
share godhaa kanos hatadhaa sirbisisaa hafaar siniin godhi hataa guddata,0
wayyii wayys butiin siyii faransayi saggaxee hafuurra hanqane hanyatu ruhii,1
bareedeera mureeti eechaa jirtta hangeen gabaabse gacca gageessa gubaa guuraa,0
bulloo dubais basifi obboollewan buraqii abishir kiiyyaa mirgan fetuu kiyyaa,0
ehdep badne dubbadha jimata jamti kennitus deddeemanii jamtu hinniqan zarmesgen,0
bagaa gamanee gammadee jawwebagaa nice waw gamadaan nun maashaa gamadan,0
lqiin bilisaa bilbiltaa biirazil maaratoon dhaqaba dameele maxasi biyyaati dhaala,0
dubbisuutiini baruufi waantonni gargarsifatte anille barbaaddeef komandi hojjetaman barbadu egumsa,0
barreessitan dubbinis barreeffamaan barresaa duubisun aare barreeffamicha qoosaa duuta burjaajessinaa,0
balleeysuu jijiramituu jijiramatuu jirtuuu jirtuu samuun jiraatuu jiratuu kkkkkk shaneen,1
afufee keetu yadamo bekkatu abshiira urgoftee dhiftuufi hiikneef afuriiti haxxifadhu,0
abiyimran abiymaaran ammayyu jedha      ,0
jabaadhu jabaadhubdr marqii gobez doing great jabaadhuu leencaa bulloo jabaa,0
bareedoon dhiraaa dhuminaa kintarotin qorcaa qorata qoosaan xasaa dhoqee dhiraa,0
gudddii wyyyyyy starting uuuuuuu gooroowwan gurguratan guys gubdee mallatoo alaaba,0
eenyu litikeyawiyo litikeyawii eeganne hate eegduu jenna eenyutu beeku murtii,0
yoomirraayi qamadiiti quufamoo filatmuuf filachuus garbuuti filachuufi wayiidhaa filatamuus garbittii,1
haaccaa bultume haatuu ruucaa loosifachuu dadarbe haphiidha leenca leencaa hundaatu,1
aadaa aadawwan jabeesse jaarsummaafi guddifachaa tiksuufi sirnicha walgargaaruu sirna fuudhafi,1
lammummaan tergejutu kletiu kemzelewa caraanuu tzadi fakkaannetti cirriin dubbiste aloo,0
juntaa liba ifoomeera bana boolla juntaan jennu junta  ,1
mikael adam gapi bunatti ajaawu dhalchite hafuurri laalchisuufi orrommo buse,1
aangoodha selama iddoowwanii rusaa shirkitii asbek featuu mukumaan mililliikii fidaafii,1
rakkoomaa dooktortaa galmeessituu nadhiphisaa dhersuu jirukanaatu namootaatiin heddummeessaa filtuu sunaamiin,0
siwaliin abshrii siwalini keeyriin hajiratuu quwwaa dabrin qudraa ebaalaw egaalani,0
faltii sihabalessu badii tol ispiremini foolii bifaa salami biraati bada,0
gabaasne pharti murteessitan ceesisu filannoo harnet siitriit siayasaa gooldi tigirayif,0
zhot mekraa kemari habeni semet zsameni kelbii lal hoteelicha kalbii,0
maratee adamsituu keninii dhabneera dutufii guyumaan bonii hudinoo bakayutii marachitaa,1
ejjaannoon tatusi wayaneen sanitti hacaaluun bilxiginnaan namati billacha basastota billachii,0
lokaa mitiu godhefii wayaanetuuu ishimaahuu jabeyssaa lakahee hinmalaa bokoysanii shirkiitii,0
diqalaat calaan ajjesani obbolessa carcar ajjesaa bareda arraa ajjese enginer,1
sabboontotat otomo sihaafannisu olteehinbulin sareenrabbiisihaanyaattuu rabbiinguddaanguddinasaatin waitu bararii eenna gaaffatuu,1
daaddee bareera bareedaa jammaartan dhuuftan bareedeerayyu mucaan wow bareedduu barreessaan,0
anann nyagoon bodda wolquunnamti jattaniirre sobama hinhir dktr kkkkkkkkk sala,0
tigirayin kmni gaallaati iitti diinaa hidhii abbiyyii diina mudii qabii,1
furrii tagii furrin ararati afuuftii wanno furmanni furu tv furuu,0
lemani malleen lemano hubachiisaniidha fayyadamamudha autobus mercaton dubbii kaleetiif gals,0
boon jimma maaljatte dadab nek killoo abbaakee miilikii kuuloo jima,1
baaye booha naah dhalcheraa olkkaasi dubbatte baallaa dubachufii ammaallee jaallatte,1
amman ammana hadheera waramatullahi wabarakathu aslamuleykum qileeti sikko umuriinkee gurguramantu,0
wayya mormineerra miillakee shankoo tahuu yoomiitti baranne wayyaa  ,0
gaaffileen gaaffiis afgaaffii battalaa banaadha gaaffilee sishaun qaacceessaa manxansuu haafe,0
jaamtu jaamti dhiqanii nijaamti dhiqan ija jarumaan jaamtte jaamtti nideggarra,1
yadisaba boromo flue ukamsa turumubulee qorichani ofaarasa komin hadhabatu agazin,0
gallattoomi hinheerunee dubaarii galle baaye qilleensaratii fayyinatti ibsitanii barreessiin hanbisuuf,0
beekkamuudha koorniyaan gargaaruudha jaarsummaa beektan duubbee keron kaafamu ulfaadhaa qooduu,0
dariibee calaqqisisuun qabaatamaa haalu addaddaatti hojjatee yeroofi qajeeltoota jijjiramaa agarsisera,0
daya gandumnaa bayin geettu dan zelaafhzbi selemti bantaanii bilisomte diigartti,1
xumuri ilma sareeeeee ilman heey iskander tee sareee saree nyaatu,1
dabareedhan fookiiloorii dabraa dhalootaatti eegganne diroo qulqullummaa dabareen dabaree muftiyaanota,0
gammadde gammadne siifgan xilaye horizon gammade    ,0
gurgudda wayaaneee tufataan wariiii harargeee masrii laalatu hidhiitti meeshalee eeboon,1
abashootatti gaarramu samame cal abdalaziz inflated dhaqanii jalqabu murteeffatte hedduuf,1
boochifti boosse deesse kaffale haadha seente garaa garaaf habashaa gatii,1
gaalaa bayyisteef bilxiigina erggammera gaalaan jaarii biluu jilbeenfatanii garaadhaa gal,0
jaarsa wassakaa yaabada kaafira kijibaa aarrii ajawaa mati te jaarsi,1
qabuufan fincoofte dabala garbatti harreen fiincofti jitte fincoofti fincootte mussad,1
kkkkkkkk anymore hohoho reality kkkkkkkkkkkkkkkkkkkk kkkkkkk lies assi zone kijibaaa,1
kijibadotaa hararagee jirmaatti leenjifamanitti dammaqanis bertaln didaan yaadatan fixaan dubachuu,1
godhiin kanattii shaneedaara rabbi buute rabbii cilee godhii akkaa godhi,1
tigriffa beeyinu iftaale ummaaaata beeyna balalleefaana caluu boriif ira lamii,1
gabaabsite haada kutte jennaan ofittuu jedhiinilma oftiitti hantuuti jennani geeche,1
gaanfuree hirphaa shamtuu callisuudhaan jalumaa olcha ofiir furamataa hiima fixuufi,1
group destroyed remains lust disarm groups gang individuals mafia place,1
qorichi galan biyyaagodaantuutti saanitif jenna galtan dhiisu shaneedha shanee galata,1
dinaaa jjeefti mitee ajjeefti tattuu dna ajesee polisi buutu godhamuu,1
silaayis gammanne tahuufi baatanii siifii prezedantii polisiiyyuu awalani daraaraa harkaan,1
cause ofira walfakaatu meequma hosfati dandahukaa dhisun dandeng ibsaafi dtr,0
argaa gud fenu arridha kechaa galagalaa shaneee fala shanee amala,1
abiyyinis daawwachaa obsi banee baahani jirtuf jequmsa himi laata ijolle,0
masjid zzewru battom aqsaa ahwatka hazoor hafom nemmelas mugbatka mkhadka,0
rip drown hmmm shanee      ,1
tortora toritora tmh shimagile tortoraaa jarsso demlen bada safar group,1
degree nyaatinii dhihaadhu barbaadaa dhiyootti nebs deemii baradhu bro qofan,0
ilaallu meeiflaalii queer gammadda kenninu mee mekellee fira deema uuf,0
gootoowwan saynii halveenii gooyitaa gayyo goota gooyitaan akasi sanyiin sanyii,0
jihaada iddo ergamaa bufneet jihaaditti jihaadiin rakkodha ammatin qulaat tajajiilaa,1
faayoo faayyoo qaabii wowowowo ayyoo ilalii good wayyoo faanoo geesse,0
balleessus iskiriiniitti megsen skaandaalli barruu fularra madiyati kireemi ballessuf ballisaa,0
hooqani hidhufina diqqalaa seqataa diqaalaaq diimaansaa marqaa diqala edaa diqalaa,0
injifanna dhaabbattu dheratttuu dhissii wollaggaa betuu fuuldura radical keessanu kannaa,0
himaa naafii bro mee goonu nyaadhu hadhaa hima  ,0
potii minjaalaatiin dhati defadhu jibbameef dade gochutu eliitotaa katani nebarhaanuun,0
rakkina shororkeessaa humnoonni haankook kenatan dhumuufi fayyaayuunayitiid hararggee kiingidaam deemtani,0
gooftaa callisuun goondaa argeetu frist callistee qeeqee odeessi sodaachisa dhaqxee,0
galatgudaa beenadhibe naahimte kejanata akkasitu rakkisa galani argadhu bagdunis kasbaara,0
caaluudhaa gaadaa dheeradhuuu garbumma ummurii dheeradhaa jarraa falaa leenca zagar,0
napaulos jabaanis hahaa ifalun galaa galaanaatiin isheetiif laala utaale dabaleera,0
nabiyyiin islaamaa nabiyyii zhebr zeifwos sileesiin mzeygodun istaati zeitham nabiyyi,0
milki galaatomii galaatomi galotamii galattomii dadishaa sifi dada hadhaa demii,0
taphachuuti iota barreessineerra die gantootaan ortodoksii mulatutti taee sabboontotni ortodoksiidha,0
abukaatoon abukaatoo bilbile fentahun bilbila amala akkamitti mudate aatii biraa,0
iba ajaa wow ibe ibaati dubbattu baayyee   ,0
halkan dubbisaa ameen       ,0
baxaaxina boolla boojuu baafnu baafte hubadhu boorana fide bahuu sana,1
kasalaa rigaa riga maramta qerootu sidhiibuuus akkeeisataa balami tayyiitti dandeess,1
caffeen caffee ffaa waggaabara idileesaa yaadaafi amuutu kabajamoon guutanna turanirraatti,1
tuuluun qarreet negra amansiisnetti laabsiitaa habirkaa haanbistee nave ajjeefamnetti kaaee,1
memartsi bad gumzu ijaaruudha ambaah baratamne badhaadhina badin amansiisee yuu,0
armaandoo succession mentes trinity brur sheebaa principle walfakkeenyi ajjeesnu himatama,0
este zmetse blet chelule beshabu gondariin shenem tabata jib salaatuuf,0
barbaadan yaadan buuuraa feminizimiin isaanu muudamne jeeqne ilaalamuu injifatama amnu,0
dhugaadha obbolesso jaredo ebifama simatamaadha obboleessoo adurree   ,0
lagham inumaanuu izgoo kaachisa liqiidhuma kechaa saamun kennituu bittuu lukka,1
mullataamii fayyittii fayyo ayiii barcaa debbiis fayyite fayyiti gese fayiiseee,0
natuu dafqee lalee duyetuu lixee kaahe uftaa like enuu lafa,0
qiixatuuu midyaa dhageftuu yachiisuu namnii dhalatee lamii gana dhukufatuu dhagefatuu,0
diiraa dawadha siriitan peepsii ciinacha refan yoka dhukubu dhukubii le,0
gondor bareedduu gondar gochun tiyoodor adgi doktor   ,0
isprisi dhugun midha kirostorol silayyu jechumaan hiriinii dhibeekoti nafyad komenti,0
boba bobbaafte aarraa singaapoor roobootii dhibbeentaan saroota robootiiwwan ispoot albuuda,1
kolfisife kkkkk dinonni tebuu marroo taadel kaktus wly kolfuu getu,1
bulan ooli oolaa odoola worrii odola woloo ollaa oota ,1
ajjeesisiisaa odeessitaa injifanoon abukaatota ciccirtee nifx gosootaliqii heeruminaa gaallaafi dhiiste,1
qalamuun namtoochee bachiisu dhabaamamsiisiisu fanifame fanisu raabi ajeesu mudii mittii,0
radio fallessuf fithi dhifne arkchuuf siinu qazexesitu marsaritti sochoosee amaanti,0
tokkummaa itoophiyummaa caraman farsiituu gochudha kabachisiu jafar degarasa dhaalee isnaayiper,0
malidhaa malifi rajiijin dawanisa sagaran gogun maalatoo gamadanii namaraa didee,0
keessummoota sablammootaa galaanitti gariii ummatootta waggan ummattoota finfinneeti ayyanaa kabajamuu,0
ibsataniidha dhagahamee lalatuu banamatu koodur kesatu iyyashii hurugufamati dhufashee dhdi,0
kulloo kaafame kuloofii amidoo nation kaateetti pmn naafxanyaaan think dam,1
qorannoowwan yunivarsiitota qorataman shaambuutti kaampaasii dhiyaachuun yunivarsiitii mar atame dabaluun,0
rip emiye abyyi kaasaye waldee sare kuulloo farshoo naafxanyaaa mililik,0
demetuu kuloo imaa abiyotii gggggggggggggggggggg meezoo abooyot kuloomusgo naatu abiyii,1
naafxanyaa mustgo abiy abiyi naafxanyaaa     ,1
sandaafaa naannawaa hatsi sababeeffachuunis teodoros hayilamaariyaam ahimadiifi fiigichi naanawaa fixeerra,0
xur damaqaan gantuudhaa dhaqaa demttan raaqa simachuffi gantamne dasborran cumaa,0
riipaapilika federalaawwaa dimookiraatawwaa itiyoopiyaa galmeewwan shakkamtoota birihaanuun seeraaf laatame biyyaagodaantuua,0
kentucky stakes preakness belmont onneekoo mashllaamashllaa fardoo derby oromookoo yaarabbii,0
kakaan abjuudha kakawuuu kofkee goowummaadha lenjiseeyi hiyyeessaas kkkkkk bufaa situu,1
qufasisa qoqogatuu dawaan qufaan narra ameba nyatarra maalfarra quufta nahoossisa,0
xurumbaa xumurri xureessita xuuynee file xumurre buuura hidhichi xumurama masjiida,0
waliigalteen killee minsteera galchuuf mallattaa soosaayiit mallattessan mallatteeffaameera yaadameti astiraazeeniik,0
ismaart bilbiloonni faranjoota bittoota miidhaamuu cimsaanitti ismaartiin koroonatin tattaffii gabasni,0
awwaaluu faayuuu dandeenyaaa allabni faayyuu faarfamuu mooo dandama faarsaa jetuu,0
wayyaaneetin injifatauu gubatan gojume tsidam faayye keraa kununfadha beeknas beekns,0
dhukubaa yadoo boyoni lakoosa lenccotako ketii vidio sati kessan namin,0
abaaru herrega kamisa arrabsoo ibsiifatu kotetam kibxata dukak yuunivarsittiin ephraim,0
fayyoo dargaggummaa dandessaa kaakisuu dadhabani samoon burkuutu bareederaa fayyo bataa,0
addaati sakattaa barruu hayyoota uumti beektooni kasaala hayyummaa fookiilooriin kennaniru,0
gumaan gumaa bahutti mokonnin gosti tumu lubbuu gumaadhaan faloo fixate,1
basiikaa baasaanitti buufatu wayyaaneetii citii gora harkatti teedii ijolee demii,1
xiixa dhiifamani taasifamuufidha saqaxota asmiin fayyisasi nufayyaddi nilaatafis xiicha amanamtu,0
qubsiisu dubra amoo bubuleeraa sobnee chagarye bilsoomtee billaa mankush kkkkkkkkkkkkkkkkk,1
kijibduudha pp ppi dhaggeefadhaa kijibduu pppp jachudha sobduu mala ka,1
umatu eessaayyi achirran eenutu daraanyo kenite juuzam irratis somba eebbifamtu,0
wollagga tish gandaa qofatu deeggara dhaaba wollaggaan lephoo goommanni ganda,1
tsilul zerifom sheitom uuufeee uumaan eskander waliini fakkatee shefatu anuma,0
nudiigaa bilisumma dhumte fidde nuuqopheessa duallatti biradha gantuun agarsiifne mutee,0
ruut kontiroobaandoonni bekktaa rukutuutu enuuf rasaan safaari naafxanyaaf tadde biyyaagodaantuurraa,0
enuti lammiikeetiif jiraadhe gachaana joori lammiin iran yaadii lammi lammiif,0
maashallaa aleku qabbanaaaa baayata mishigaa malaxichaa malaxa wocii livii kaabaati,0
waalliin baarii kaanaa bantan hogayyu awaaja jiiraanuu raabii eetii lola,0
wareegamtoota afoolaa qulqullootaa qajeelota ergamoota qorachuun beekuun murteessaadha gosoota caalaa,0
opdon meeee hafte tan taate     ,0
kulkula dhiibee kanatif durbatooni tarran dhabudhan egna durbuma deebbii debrezeit,0
oromiyattii ammsi sehaa oromiyafi speaks diinna bulchitu diaspora oromiyaati alaabaan,0
gaalatommii gaalatoomi gaalonni obsan tureedha gaaffiiwwan jedhuuf tigris gaaffii deebii,0
hadarow shamuxxa kijibdu ilman ispoonsaraa dhiyesaa demina gessa jirtamo ajjessuu,1
gafi odudhan shana adeemsa argaadha number nurra raabbiin adeemsaa fuudha,1
dhira ofif dheeradhu afoolaarratti gootakeenyaa hayyuutti istuu kennaniru darbeeti hayyuun,1
hudduu hudduunshee sobdaanii duunne sobdellee sobde diidaan hudu afuuffaa deemnaa,1
hammaatiin shaalee kenniteef kennaniif bakar galtetu hiraarsin jilbeenfatan barsiisiibeekan hafaniilleen,1
fixaadhaan dhalootaan bardii qulqullaa qulqulleessi anoolee xuraa finna ammuma abdile,1
wrra sobdu sobduu bullshit opdon opdo soba   ,1
bidaa shirkii waaqeffachuu dagadhu dagatamu dubroo tolfamaa shirri crass dacheediinaati,1
nal dhaqxan mubrk galtuuwwan ummuk mame sali abuuk essaan haadharaw,1
haasofsiiftanii siqii shubbifne activistdha muri battalatti uffate murtii narsiistiin murteessan,1
nkulom abshaalaadha araada gowwaa amanamummaaf amantiin beekamadha tuuluun makaa amanu,0
ajofitu hinbadi echii kondomi hindhiqan oguuma biitu baresaan bareechachuu cosmetic,1
scumbag biyye moo hiyyeessa keeti nyaata    ,0
qeenxee maaf hahaha abshaala addigraatiti jijjigu liqefatama foonni affeelee danfaa,0
nuhubachiisa harre geggeessuu dubbatamuus tuttuqa olinaa silxaaniidha beektoonni raawwatu gochaan,1
boonsitaan ibsaaf horruguduruu haagayu jaallaan walbaaftan jimmatis gololcha walqooda maddawalaabuufi,1
fiistullaa fiistullaan amiliin hawwasni gammachise mattuutti saaxilamu ataniif juupitaar tiinidha,1
tokodha hayyalaltu offu odpf oped kondomi tplf kennedha ololla hojjin,1
lenjiiso muhamed guuguu dandetuu hakimaa deemufii madamiitii digaa rabiin galtuun,0
gaallaati abonii gaallaatijawaar abaagaraa faarsitan justice diina qabadhu abiyyin fira,1
jiratuu ibidaatii giwwotaa oksisuu jirtuja giddisiisuu didellee garaagarummaatu gltoom cabsaniiru,1
fiixaan baasuufi tattaaffiiwwan barnootaati walfakkeessa dhabsiisa meshaalee barnooticha kaayyoowwan meeshaaleen,0
rafiin dhibban dhabiin dhugoomu daggala dullaa dabtara hawwiin tuqaa barbaaddan,0
nabakhat nerd anillee dhuftes dhufte atillee izema hidhe dhufeera dhuftan,0
afaanfajjeessuuiifi aangoon hidhata keessumessuu barreefamaa barreeffaa mamila dheerraa tateef bute,0
filee qaallitti muudu qaallicha murteessadha uwwisuu qaalluu baruumsaaf eeramerratti filuu,0
balessuu asii shafoo badii balsuuu badiii muldhatu balleessuu rabii rabbii,1
ambo dhageenyu kamal nuttii qisaassita galtuu ibsitan miikoo adb dhangalaasuuf,1
comeenti duubiisuu buulee malen utun seenu iribaa waldbaa filattee dhuftee,1
iidaan erhazu itoophiyaati lammii buan gahe lammiileen lammiilee itoophiyaa naafxanyaaa,0
agarsiifta duguugde shantamii awwaalamne suukaneessaan haaromsi gaalaatomaa mufachiiftee mejmeria laattanii,0
bokkolluu taphaaf uleen tokkotu doolaara anstyo deki guutuuf tola doolaarri,0
dgaga hadudhaa dhashee golloon dhoksiti dadenyee duta leencoon style seenta,1
app michuun gargaarttu nugodhamee michuukun liqiif dide banu michuu hojjetu,0
tegelu tpana himkaahu nzuhan mootaa badhaafamuuf rukuta turteen waaqayoo raawwatu,0
ifnne dalaguudha lisa ocb onnaataf kutaataa sodadhera teknoloji haaguddatu babaa,0
milan konka huddun agolam fadia jallina yaadu ummatatu yaadnu mure,0
hojechuu ajeftaan woree kerembu katan isiintii heddummachuu yadaniii gurachuu gorsee,0
itoophiyaaf injifanno injifannoo juntaaf godhuun injifannoon mm itoophiyaatti junta tplf,0
hidhamtoota jajjan ugguraman hidhannoo hiikkachuu gaazexeessitoota yenen agwe siyaasaaf gadhiifamuuf,0
kootiif ufachun twaahdon fetetii talalliin quumxaa dhiiteessuufi isaahoo gorii akkamii,0
affeelame missirri kennafi ceeeceeramee garggarssi reebdee booranaallee haannaa arggattu ebba,0
bukeessi silen xiinxalta kasallaa tigreness sanadaas demnee masaraawwan xiinxalli dhumata,0
mobile banking boruumas jatten dhaqabnuu danut sirreesa bankingtiin guuttannuuf mobaayilaa,0
jibbinaa sabajedhaatii jimmaatis obbooleewwanii kaafnaa arsiinis arrabsinaa biyyaagodaantuuan jedhaatii bilxiginaa,1
bite lalaman daumsa nagoge hagama fincanin amasisa farmazidha isarati bajaji,0
nurreesa abdussalaam abduselam abdewbataltuni abdurazaq abdu abdiin abdii diinaa galatoomi,0
minjaala warabdanii tedii safaarii rashaad quubee miniliik ilamaan mme quftee,1
jarrii goorsaa milisha miitii jarra tenyaa hayyu shaneeti jarii jarri,1
baayina qar bastaa bakaar naha baqqaa nyadhe hordofte yaaa aarsa,1
gootuma dhaale aba leenca sooddo issjn iromota ilamn minilik malira,1
rifatteemoo rifatte argitee hhhhhh rogsadeen rogoota kofoota kimbilche mulatan roobaa,1
kanumaan jenne jetta jeneraal bade jennu    ,0
amin kaalid ilimaa qomaxaa kaffalamaafii gagama qobefote dhidhiitaa aballitu aboyoti,1
baafadhaakaa sirreeyfadhaa marri voa qabhe liitira abjootaa liqimsin gadaantummaa fuudhin,1
dhotaatuuf hobonboleettiin shakkituu sanimmoo haatootaa siidichi leesh deebifata maqii bututa,1
hinalbataa gubattan ganaadha gantota ganaa haawus gubatan waayit gana ganama,1
sodaate sodatina sodaatinii sodaatii xaaxatu calqbdee sodachuu akaan likki murna,1
finxaaleyyii halauma diiguutti tisiisa nanaa ilaalii dc fufii fincaa durii,1
abbiyi waciinii faxeen rabiirraa qacha nyattu milatti screen gaarra shout,1
qabina madiiti nafxeenyadha dhaalchisanii leellifamaaitti alaaga fudhachuudhan dhiiftanii dhabuurraa ofiiti,1
waranii ofituu ofiirra ilkaanii nyatuu diinaa debiisuun hinaafuurraan waamamaan tokkuman,1
baasin iimaana dubbisaa islaamummaa deta uffachuun gowwoomsee ortodoksiin ogummaan aartee,0
kabajna tsaba kazenawi kacha kabajii harch gebrye kabajni meles mala,0
taaaan maxasame azak nabara laaltu duu desei tultula deetaa ministira,0
baleesufii wahaalee lejiiftee kayyoontee qubbaa shami mirguu munyuuquu balleesan balleesani,1
horiidhaa fayiisan horii jadhu bineensaa amanee kijibduuf akkamiitti fayadmelala nadhukubdii,0
jechuudharee biyyiti waraanan jalqabnerra serihka mijeesittan jijjiirta hikatani hazur fittuuf,0
jibiril sijedhee bitamtuu ar nafxanya dhabii guyyan jiraatudha buutu abbaagaraa,1
managarri chakol gaafatamummaa bootti sentayehu ajaaiba baankichi baasuudha jilba kennuf,1
kijibduu         ,1
maalumaafuu dhuftan mattii meqaatama mallattu amuutti dhufttee dhukubbattu kalle nagahan,0
ingiliffi otuun dhaabatteka dhangalaseen argadhe dhalchina obaasa dhimmamu allah cidhaan,1
ajjeessu finciltu ajjeesse loon gabaasan queer sin rabbii es du,0
dubbisti kanadhisa teenyuma keese inaafu dubartummaa laagaa hafarsuu dhaggeeffatinaa dubadha,0
cimaaqaba hoggansaaf abisiinoonni hogganttoonni namattii bua fakkeessee kennachuu baaa fufi,0
kotin gamadee gamaa mijate laafe argine hireen rifeensi sassaabuuf yaadin,0
mufachaa ammaarraa fooyyessaa eetu maamila baayy mufachiisaa beet qambaraa farsaarra,0
kennataniiru shaakalli baratan phachuun role sheene amtan eeta dhaggeeffachuu taasifamu,0
baandaa angaasaa slime sanuma ayi baandaan ilmoo ilmi ilaalaa seenaa,0
fayadamee woyyee himii fayuu aragadhuu tamidha fayadamiin nadhee ufadhee tettee,0
qoorin qalamni galatooma qoranooni alqaba maashaallah qabule chemotherapy gogin qorsa,0
waldorgommii kileeboota dorgommiiwwan istaadiyoomii almaaz atileet waldorgommiin atileetiksii qaamonni shaampiyoonaa,0
nadhukkuba mararaa namchi maraa maraata jiraam mariif jiraadhu jarana dhokatee,0
garaachaa baakteeriyaan dhukkubsa araarfamin gugguufuun kuukkesse ajajjnee haaman hbs dhabadhuu,0
ibiddi shananitti pooliyoo awasaatti eebila bilookii gaambeellaatti ibidda manaheria jaachootti,0
dhukkubbii dugdaa mullachu dugddaa oraasoonii keessuumaa indee haasoofta furmatta mattaa,0
loomiin rukutamin nidabala hirrisamo hirrisaa gurraatiin lootii amo daballa loomin,0
gubba barusaa galatefanaa gaaridh madahee argadhe haye nagani akkasum barumasa,0
kobbortaa bitamuudha boqatetii dadafaa lqii looniiti keemikaalaatimoo yadano jabbadhuu kaumsaa,0
laashaka ithopiya woley fiii jiguun tigrawai filatamuu gondor jete tiiksuu,0
maaljechuudha maalte itimuu maashaallaa maasha jabana allha maalumaafuu mootumma eenyu,0
qarshiiif maraatta fudhuu tekashadhaf fudhateeti xuqee dhowwate fuudhi quxisuu kaffaluuf,0
masturbate massage gorboo quubsu fardaaf ibsituu gogiinsa ijaare gochuu share,0
mudhii dhukubbi ofum dawa baguma iskaandar boda baatan dhumarratti mudatee,0
magoshuu garashaa bayee abju wae mudhikotif garakotu nadhukubaa sabab uuuuuffee,0
nitaasisa beekkamu roobse murteessudha wayiitii zinaabuun tilmaamni yoomeessa isaattiin gojameen,0
awurooppaa zmetsla kmles rebash nabta ahbash libaanos suppar loordi kenaaniiru,0
arsenaal arseenaal taphataa ziyaachiin vilaariyaal arteetaan arteettaan arseenaaliif astolaa waliinunaay,0
afaanfajjeessuu waajiraaleen somaalee aartii yuunivarsiitichaa amaanu caasaalee barbaadu adeemu gumiin,1
foorfoorii mlif suran hinimne roobbii maxasaaa dawana dawammaan dawa mamo,0
kmedebu yom wlon madra medan tadalelu gon showan kflalalu agamen,1
shaayee sululaa baabakir duulicharratti gumaroo beeniishangul baambaasiitti gumaroon asoolaa kaliifaan,0
jidhinan adamneh mengste gadhiisee ajajaan buqisa opereeshinoota filaame driba filun,0
nzleal hibu melsi slase hto bzaaba tananile qalamnee habiibii hawii,0
sihaebisuu ebifamii ebbisuu hadhoo waqaayyoo faarfataniiru wooooow waaqolii waaqayyoo waqqayyoo,0
jajjabina waaqayyooti jaawweeeeeeeeeeeee falattee wayyoofte jajjabinaa jaartiin kenninaa tokkollee sagalee,0
cbos atm gamachiisa odeesittaan baastani baasu qabnnu qabnee ilaallu qarshii,0
dhalarraa bilisas lachuufii malatu bilisaas qopheessa laattan dhalarra sobinaa liqiidhalarra,0
jiratte jiradhaa jiradha gotota jiratee     ,0
husen madiinaa ohdes madaamii ijoolleen maxxansaa aden ijoollee taayyee ,0
turedha dhalun gamadde kunooti dhokataa dursaan dhukkubsadha ormma madaqoo eessatti,0
ogasii jiltii naqan ajjeesi jowar jechani saagaale qarat xilayeedha qabanesan,0
filaatan ampuuliin zalaalama daadhiin yaadatamu sochoosudha saalqunnamtiirratti banduu usaa kintaarotiin,0
klaa laba korenchoo nahosisa himaniif turra fallisa karra arganitti ijaara,0
bittani konkolataa bajaajii liqiidhaan awacitti baankiis caaltanii kaanii kootiin kennitani,0
dhitee sinergatu oganamu dhamatu bekna barbanu nafxenya diruun blitzgnaong abina,0
gulchaa gulchaan biia dhamdhamu deggertuu hhwtti keessaattis boojjii baasuudha qacceen,0
cinqamen rammo kosso furadhen kenine jajjaabee jiraatte sablamota jajjabinaa argachuufis,1
malato malatoo negaa himatamaa kaabajamu kaasariidha agrsiisee babasa yorro kesaatu,0
church arginettis initti gubanu saaxillu mooxaa gubuuf bitamanii balleessinu pentecostal,1
ekeraa gudatu dorgoof iddeessi harrotaa warabessaa harren gutummaan guddatin danada,1
shenflammdre sheenflaa barmsaa mdre fuufaa gaafadhee qindeessu gaariidhaa come baradhe,1
jaawar ejjituu ajefamuu leenjifamuu waraanaf bayuu akamii jijjiiru jijjiiruu ajandaa,1
luqaas ulfinni waaqayyoof kessaanif ararrii roobsu nagaanf nafsom maharu eebbisu,1
ijiolee biyyaagodaantuuko gafaasana jaaladham gubnee isinin kbelae iame jaalaalaa booj,1
woyyanee woranni murteessu hojjatudha hojjatanitti waaqayyo ajjeeseef hojjatte jiruuti filatamee,1
kaleen gubiisaatii nobellulai lamansaa baranaaa jalaatii iyyuuu doctorrr dhukkbbuu dhukkub,1
loltuudha anis soqiraaxis soressaa liqeessine bareera baasuudha dullattii diigamtu anoo,0
ars gut fide maarichii naqadhu ttuu gudii gabaadhaa bunatti fidee,0
lafisuu ulfaatina raabii anuu dookter furdachuun ulfadhuu qabnes hirisuu ulfaatinni,0
